name,address,type,product
(주)부갑제재소,부산광역시 강서구 녹산산단381로86번길 3 (송정동) 외 1필지,일반 제재업,
(주)부산식품,부산광역시 사하구 다대로1066번길 24 (장림동) 외 1필지,"수산동물 훈제, 조리 및 유사 조제식품 제조업",
(주)부산아크릴 ,부산광역시 기장군 정관읍 농공길 13-104 외 3필지,플라스틱 필름 제조업 외 1 종,
(주)부산해사랑,"부산광역시 사하구 을숙도대로 717, 3층, 4층 (구평동) 외 8필지",기타 수산동물 가공 및 저장 처리업 외 3 종,
(주)부영개발,부산광역시 사하구 보덕포1길 56 (장림동) 외 12필지,아스팔트 콘크리트 및 혼합제품 제조업 외 1 종,
(주)부영산업,부산광역시 금정구 동천로7번길 34-13 (회동동) (총 2 필지) 외 1필지,그 외 기타 분류 안된 화학제품 제조업 외 2 종,
(주)불로떼푸드,부산광역시 기장군 기장읍 청강로91번길 69-4 (디엔에스식품) (총 2 필지) 외 1필지,육류 기타 가공 및 저장처리업 (가금류 제외) 외 1 종,
(주)브이엠에스,"부산광역시 해운대구 센텀중앙로 90, 11층 1106 (재송동), 1105 외 1필지",산업처리공정 제어장비 제조업,
(주)블루코어컴퍼니,"부산광역시 해운대구 센텀중앙로 48, 12층 1203호 (우동, 에이스하이테크21) 외 1필지",그 외 기타 의료용 기기 제조업 외 1 종,
(주)사상오토월드정비,부산광역시 사상구 가야대로 202 (학장동) 외 1필지,건설 및 채광용 기계장비 제조업,
(주)삼림물산,부산광역시 강서구 녹산산단407로 8 (송정동) 외 1필지,일반 제재업 외 2 종,
(주)삼성폴리캠,부산광역시 사하구 장림로 284 (장림동) (총 2 필지) 외 1필지,합성수지 및 기타 플라스틱 물질 제조업,
(주)삼영엔프라,부산광역시 사하구 장림로 212 (장림동) 외 2필지,운송장비 조립용 플라스틱제품 제조업 외 1 종,
(주)삼표시멘트 부산사업소,부산광역시 서구 원양로 268 (암남동) (총 20 필지) 외 19필지,시멘트 제조업,
(주)삼호정공,부산광역시 사상구 학장로169번길 87 (학장동) 외 1필지,그 외 기타 일반목적용 기계 제조업 외 1 종,
(주)선텍,부산광역시 기장군 정관면 정관상곡1길 84-7 외 2필지,기타 구조용 금속제품 제조업,
(주)성광벤드,부산광역시 강서구 녹산산단262로 26 (송정동) (총 2 필지) 외 1필지,강관 제조업 외 3 종,
(주)세광섬유,부산광역시 기장군 정관읍 산단5로 100-221 (세광섬유) (총 2 필지) 외 1필지,모 방적업,
(주)세기정밀,부산광역시 강서구 녹산산단261로59번길 6 (송정동) 외 1필지,그 외 기타 특수목적용 기계 제조업 외 3 종,
(주)세림수산,부산광역시 사하구 장평로15번길 1-6 (장림동) 외 1필지,"수산동물 훈제, 조리 및 유사 조제식품 제조업",
(주)세림켐텍,부산광역시 기장군 정관읍 산단7로 78-37 외 1필지,그 외 기타 분류 안된 화학제품 제조업 외 3 종,
(주)세미정공,부산광역시 사상구 낙동대로1390번길 6 (삼락동) 외 1필지,볼트 및 너트류 제조업 외 2 종,
(주)세운전기,부산광역시 사하구 감천로42번길 47 (감천동) 외 2필지,"전기회로 개폐, 보호장치 제조업 외 1 종",
(주)소마시스템,"부산광역시 해운대구 센텀북대로 60, 6층 610호 (재송동, 센텀 아이에스타워) 외 1필지",그 외 기타 전자부품 제조업 외 1 종,
(주)소비코 부산지점,"부산광역시 해운대구 센텀동로 99, 13층 1305 (재송동, 벽산e센텀클래스원) 외 1필지",기타 음향기기 제조업 외 1 종,
(주)스타이십일,부산광역시 강서구 신호산단3로88번길 48 (신호동) (총 4 필지) 외 3필지,절삭가공 및 유사처리업,
(주)스틸마린,부산광역시 사하구 구평동 384번지 외 2필지,선박 구성 부분품 제조업,
(주)신기인터모빌,부산광역시 기장군 장안읍 장안산단7로 82 외 1필지,그 외 자동차용 신품 부품 제조업 외 3 종,
(주)신도정밀,부산광역시 사하구 장림동 935-10번지 외 1필지,자동차 엔진용 신품 부품 제조업 외 1 종,
(주)신동,부산광역시 사하구 사하로 102 (감천동) (총 2 필지) 외 1필지,기타 인쇄업 외 1 종,
(주)신라금속,부산광역시 강서구 녹산산단17로14번길 34 (송정동) 외 2필지,선박 구성 부분품 제조업 외 1 종,
(주)신양테크,부산광역시 기장군 정관읍 양수길 55-42 외 1필지,그 외 기타 플라스틱 제품 제조업 외 4 종,
(주)신원금속,부산광역시 강서구 녹산산업중로 363 (송정동) 외 1필지,강관 제조업,
(주)신월그레이팅,부산광역시 사상구 학장로 233 (학장동) 외 1필지,그 외 기타 일반목적용 기계 제조업 외 4 종,
(주)신일에이스,부산광역시 사하구 다대로170번길 80 (신평동) 외 1필지,"탭, 밸브 및 유사장치 제조업",
(주)신진스틸,부산광역시 사상구 가야대로 58 (학장동) 외 2필지,자동차용 금속 압형제품 제조업 외 1 종,
(주)신협전자,부산광역시 사하구 신산북로33번길 13 (신평동) 외 1필지,전자부품 실장기판 제조업 외 2 종,
(주)아셈스,부산광역시 사하구 을숙도대로873번길 31 (감천동) 외 1필지,표면처리 및 적층 직물 제조업,
(주)아즈텍더블유비이,부산광역시 사하구 하신번영로 99 (신평동) (총 2 필지) 외 1필지,솜 및 실 염색가공업 외 2 종,
(주)아트플러스 ,부산광역시 강서구 녹산산업중로168번길 11 (송정동) (총 2 필지) 외 1필지,합성수지 및 기타 플라스틱 물질 제조업,
(주)안신,부산광역시 사하구 장평로 23 (장림동) 외 1필지,과자류 및 코코아 제품 제조업,
(주)알링크,"부산광역시 강서구 과학산단1로60번길 31, 2B동 205호(지사동) 2B동 205호 외 1필지",공기 조화장치 제조업,
(주)애크미컴퓨터,"부산광역시 사상구 모라로192번길 9 (모라동, 모라아파트형공장) 외 2필지",기타 게임 소프트웨어 개발 및 공급업,
(주)앤츠 센텀지점,"부산광역시 해운대구 센텀중앙로 90, 13층 1301 (재송동) 외 3필지",비디오 및 기타 영상기기 제조업 외 2 종,
(주)에버미라클부산지점,부산광역시 기장군 기장읍 차성로 343 (한국엠로) (총 2 필지) 외 1필지,석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업,
(주)에버스노,"부산광역시 해운대구 센텀북대로 60, B4층 B409 (재송동, 센텀 아이에스타워) 외 1필지",컴퓨터 제조업 외 1 종,
(주)에스앤더블류,부산광역시 사하구 을숙도대로 749 (구평동) (총 10 필지) 외 9필지,볼트 및 너트류 제조업 외 2 종,
(주)에스에스지골프산업,부산광역시 사하구 장림동 910-1번지 외 2필지,금속 절삭기계 제조업,
(주)에스엠인더스트리,부산광역시 사하구 하신번영로 427 (하단동) (총 2 필지) 외 1필지,그 외 기타 플라스틱 제품 제조업,
(주)엔보이비젼,"부산광역시 사하구 하신중앙로27번길 17, 3층 303호 (장림동, 에이스밀), 304호, 305호 외 2필지",안경 및 안경렌즈 제조업 외 1 종,
(주)엠제이락,부산광역시 사상구 낙동대로1002번길 47 (감전동) 외 1필지,"탭, 밸브 및 유사장치 제조업",
(주)영신금속,부산광역시 사상구 하신번영로 471 (엄궁동) 외 2필지,그 외 기타 1차 철강 제조업,
(주)영신시스템,부산광역시 기장군 기장읍 배산로56번길 1 ((주)영신시스템) (총 2 필지) 외 1필지,배전반 및 전기 자동제어반 제조업,
(주)오리엔트조선,부산광역시 사하구 감천항로405번길 91 (구평동) 외 3필지,강선 건조업 외 2 종,
(주)오에스조선,부산광역시 사하구 다대로605번길 63 (다대동) 외 5필지,강선 건조업 외 2 종,
(주)오지에스공업,"부산광역시 금정구 중앙대로 2080 (남산동, 온천공업 알미늄,스텐) (총 2 필지) 외 1필지",그 외 기타 분류 안된 금속 가공 제품 제조업 외 6 종,
(주)옵스,부산광역시 수영구 좌수영로 89 (수영동) 외 2필지,빵류 제조업,
(주)와이엘산업,부산광역시 강서구 녹산산단261로73번길 16 (송정동) (총 2 필지) 외 1필지,도장 및 기타 피막처리업,
(주)원스타,부산광역시 강서구 녹산산단27로 120 (송정동) 외 1필지,도장 및 기타 피막처리업,
(주)위성안테나전자,부산광역시 기장군 일광면 원당2길 3 외 1필지,기타 무선 통신장비 제조업 외 2 종,
(주)유니온,부산광역시 강서구 녹산산단382로49번길 12 (송정동) 외 1필지,선박 구성 부분품 제조업,
(주)유니테크노,부산광역시 사하구 신산로 140 (신평동) 외 1필지,자동차용 신품 조향장치 및 현가 장치 제조업 외 1 종,
(주)유완전자,부산광역시 사하구 을숙도대로 651 (신평동) (총 2 필지) 외 1필지,전자부품 실장기판 제조업,
(주)은성사,부산광역시 사하구 다대로 344 (장림동) (총 3 필지) 외 2필지,낚시 및 수렵용구 제조업 외 2 종,
(주)은성사,부산광역시 사하구 다대로 342 (장림동) (총 3 필지) 외 2필지,낚시 및 수렵용구 제조업,
(주)이승,부산광역시 사하구 하신중앙로3번길 60-6 (장림동) 외 2필지,"증류기, 열교환기 및 가스발생기 제조업 외 5 종",
(주)이피씨코리아,부산광역시 기장군 기장읍 기장대로413번길 6 외 1필지,가정용 전기 난방기기 제조업,
(주)일성냉동,부산광역시 사하구 다대로320번길 10 (장림동) (총 3 필지) 외 2필지,아이스크림 및 기타 식용빙과류 제조업 외 1 종,
(주)일성테크팩,부산광역시 사하구 구평동 산 26-1번지 외 4필지,"플라스틱 포대, 봉투 및 유사제품 제조업",
(주)일성테크팩,부산광역시 사하구 을숙도대로755번길 45 (구평동) 외 1필지,"플라스틱 포대, 봉투 및 유사제품 제조업 외 2 종",
(주)장안레미콘,부산광역시 기장군 정관면 산단5로 100-235 (장안레미콘) (총 4 필지) 외 3필지,레미콘 제조업,
(주)정공산업,부산광역시 강서구 녹산산업북로 233 (송정동) (총 2 필지) 외 1필지,선박 구성 부분품 제조업,
(주)정아마린,부산광역시 강서구 녹산산업북로 63 (송정동) 외 2필지,선박 구성 부분품 제조업 외 10 종,
(주)제이아이피,부산광역시 사상구 학장로63번길 34 (학장동) 외 1필지,그 외 기타 일반목적용 기계 제조업 외 1 종,
(주)제이에이치텍,부산광역시 강서구 신호산단3로88번길 35 (신호동) 외 1필지,금속 단조제품 제조업,
(주)제이엔케이21(1공장),부산광역시 기장군 정관읍 달산리 248-11번지 외 1필지,건강기능식품 제조업,
(주)제일HSP,부산광역시 강서구 녹산산단261로87번길 27 (송정동) (총 2 필지) 외 1필지,그 외 기타 금속가공업,
(주)제일진공펌프,"부산광역시 사상구 모라로 12 (삼락동, 제일진공펌프) 외 1필지",액체 펌프 제조업 외 2 종,
(주)주은메탈,부산광역시 기장군 장안읍 명례산단7로 4 외 1필지,그 외 기타 전기장비 제조업,
(주)지에스이앤씨,부산광역시 사하구 하신중앙로3번길 61 (장림동) 외 3필지,선박 구성 부분품 제조업,
(주)지엔스이앤씨,부산광역시 사하구 장림동 산 143번지 외 2필지,선박 구성 부분품 제조업,
(주)진양펌프상사,"부산광역시 영도구 남항서로 6-14 (남항동3가, (주)진양펌프상사) 외 1필지",액체 펌프 제조업 외 1 종,
(주)진흥스틸,부산광역시 사상구 대동로223번길 32 (학장동) 외 1필지,철강선 제조업,
(주)창신INC,부산광역시 사하구 장평로 242 (신평동) 외 1필지,기타 신발 제조업,
(주)창신섬유,부산광역시 사하구 하신번영로73번길 30 (신평동) 외 1필지,솜 및 실 염색가공업 외 15 종,
(주)창용금형,부산광역시 사상구 낙동대로1302번길 57 (삼락동) 외 1필지,주형 및 금형 제조업,
(주)천리산기,부산광역시 사하구 신산로13번길 53 (신평동) 외 1필지,절삭가공 및 유사처리업,
(주)청맥엘이디,부산광역시 사하구 두송로123번길 5-1 (구평동) (총 3 필지) 외 2필지,전시 및 광고용 조명장치 제조업,
(주)청우일렉트론,"부산광역시 강서구 녹산산단382로14번가길 20, 1층 106 (송정동, 부산청정도금센터) 외 1필지",도금업,
(주)케이알스틸,부산광역시 사상구 학장로95번길 29 (학장동) 외 1필지,그 외 기타 분류 안된 금속 가공 제품 제조업,
(주)케이에이치티,부산광역시 동래구 온천동 산 87-1번지 외 2필지,방사선 장치 제조업,
(주)케이이엘,낙동대로1390번길 43 외 2필지,철도차량 부품 및 관련 장치물 제조업,
(주)코메론,부산광역시 사하구 장평로 73 (장림동) 외 5필지,"기타 측정, 시험, 항해, 제어 및 정밀기기 제조업",
(주)코스모디자인,"부산광역시 동구 중앙대로 232, 지하1층 일부 (초량동) (총 2 필지) 외 1필지",경 인쇄업 외 2 종,
(주)코스코엔지니어링,"부산광역시 영도구 남항서로 6-6 (남항동3가, 정동기계공장) 외 1필지",선박 구성 부분품 제조업 외 1 종,
(주)코카코,"부산광역시 영도구 해양로 256 (동삼동, (주)코카코) 외 1필지",선박 구성 부분품 제조업,
(주)태광,부산광역시 강서구 화전산단2로 37 (화전동) (총 2 필지) 외 1필지,강관 제조업 외 1 종,
(주)태광이티씨,부산광역시 사하구 서포로 7 (구평동) (총 2 필지) 외 1필지,배전반 및 전기 자동제어반 제조업,
(주)태상,부산광역시 강서구 녹산산업북로 75 (송정동) 외 1필지,절삭가공 및 유사처리업,
(주)태양금속,부산광역시 사상구 감전동 505-20번지 외 1필지,그 외 금속파스너 및 나사제품 제조업,
(주)태웅,부산광역시 강서구 녹산산단27로 67 (송정동) 외 2필지,금속 단조제품 제조업,
(주)태원    ,부산광역시 기장군 장안읍 반룡산단1로 52 외 1필지,"박판, 합판 및 유사 적층판 제조업",
(주)태화이씨씨,부산광역시 남구 이기대공원로 442 (용호동) 외 1필지,배전반 및 전기 자동제어반 제조업,
(주)투엔티원 부산공장,부산광역시 기장군 장안읍 방모산2길 51 외 3필지,비동력식 수공구 제조업,
(주)트윈스타,"부산광역시 해운대구 센텀중앙로 97, A동 21층 2102 (재송동) 2102호 외 1필지",일반용 전기 조명장치 제조업,
(주)트윈스타,부산광역시 기장군 기장읍 차성로 94 외 4필지,일반용 전기 조명장치 제조업,
(주)표주레미콘,"부산광역시 영도구 해양로 141 (청학동, (주)늘푸른환경) (총 5 필지) 외 4필지",레미콘 제조업,
(주)풍진테크,부산광역시 사하구 구평동 475-5번지 외 2필지,선박 구성 부분품 제조업,
(주)풍천산업,"부산광역시 사상구 낙동대로881번길 47 (감전동, (주)풍천산업) 외 2필지",육상 금속 골조 구조재 제조업 외 1 종,
(주)한국크레아,"부산광역시 해운대구 센텀북대로 60, 5층 514호 (재송동, 센텀 아이에스타워) 외 1필지","사진기, 영사기 및 관련 장비 제조업  외 6 종",
(주)한국클래드텍,부산광역시 강서구 녹산산단407로 73 (송정동) (총 2 필지) 외 1필지,열간 압연 및 압출 제품 제조업,
(주)한국특강,부산광역시 사상구 장인로77번길 52(학장동) 외 1필지,열간 압연 및 압출 제품 제조업,
(주)한조,부산광역시 영도구 남항서로 20 (남항동3가) 외 1필지,기체 여과기 제조업 외 8 종,
(주)현대식모,부산광역시 강서구 녹산산단382로14번가길 13 (송정동) (총 2 필지) 외 1필지,플라스틱 합성피혁 제조업,
(주)현대이티에스,부산광역시 강서구 대저로221번다길 31 (대저1동) 외 1필지,전동기 및 발전기 제조업 외 1 종,
(주)협성정밀,부산광역시 사상구 가야대로176번길 83 (학장동) 외 2필지,선박 구성 부분품 제조업,
(주)호생환경,"부산광역시 사상구 낙동대로 665 (엄궁동, (주)호생환경) 외 1필지",그 외 기타 분류 안된 비금속 광물제품 제조업 외 3 종,
(주)화진피에프,부산광역시 사하구 다대로170번길 71 (신평동) (총 3 필지) 외 2필지,강관 제조업 외 1 종,
(주)휴온스메디케어,"부산광역시 해운대구 센텀북대로 60, 16층 1603 (재송동, 센텀 아이에스타워) 외 1필지",비주거용 건물 임대업,
(주)희제식품,부산광역시 사하구 다대로497번길 22 (다대동) (총 2 필지) 외 1필지,육류 기타 가공 및 저장처리업 (가금류 제외) 외 1 종,
BKM코리아,부산광역시 기장군 기장읍 청강리 249-2번지 외 2필지,건강기능식품 제조업,
CMG테크윈,부산광역시 사하구 서포로 42 (구평동) 외 1필지,배전반 및 전기 자동제어반 제조업,
DESCO,부산광역시 영도구 동삼동 964번지 외 1필지,배전반 및 전기 자동제어반 제조업,
M.S리빙코리아,부산광역시 사상구 낙동대로 1492-1 (삼락동) 외 1필지,날붙이 제조업,
Mt.H콘트롤 밸브(주),부산광역시 강서구 녹산산업중로 296 (송정동) (총 2 필지) 외 1필지,"탭, 밸브 및 유사장치 제조업",
㈜아이씨맥스 부산기장공장,부산광역시 기장군 장안읍 오리산단5로 56 외 2필지,도장 및 기타 피막처리업,
가락농협미곡처리장,부산광역시 강서구 죽림동 563번지 외 1필지,곡물 도정업,
가은SMC,부산광역시 기장군 정관면 예림리 931-4번지 외 3필지,그 외 기타 일반목적용 기계 제조업 외 1 종,
거림산업사,부산광역시 사하구 을숙도대로 651 (신평동) (총 2 필지) 외 1필지,셔츠 및 블라우스 제조업 외 1 종,
건창산기(주),부산광역시 사하구 을숙도대로569번길 10 (신평동) (총 2 필지) 외 1필지,그 외 기타 일반목적용 기계 제조업 외 4 종,
경기몰드(MOLD),부산광역시 강서구 녹산산업북로 267 (송정동) 외 1필지,주형 및 금형 제조업,
경남건업,부산광역시 기장군 정관면 정관상곡2길 25-21 외 1필지,목재문 및 관련제품 제조업,
경남철강(주),"부산광역시 사상구 낙동대로 927 (감전동, 경남철강(주)) 외 1필지",그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,
경동종합철강(주),부산광역시 강서구 미음산단4로 177 (미음동) 외 1필지,그 외 기타 1차 철강 제조업,
경인정밀,부산광역시 사하구 하신중앙로3번가길 49 (장림동) (총 4 필지) 외 3필지,자동차용 금속 압형제품 제조업 외 1 종,
고려냉장(주)연안공장,부산광역시 서구 송도해변로 197 (암남동) (총 3 필지) 외 2필지,수산동물 냉동품 제조업,
고려수산(주),부산광역시 사하구 원양로 353 (감천동) (총 2 필지) 외 1필지,수산동물 냉동품 제조업,
고려수산(주) 제2냉동공장,부산광역시 사하구 원양로 363 (감천동) (총 2 필지) 외 1필지,수산동물 냉동품 제조업,
광덕기업,부산광역시 사하구 신산북로67번길 3 (신평동) 외 1필지,자동차 차체용 신품 부품 제조업 외 2 종,
광동FRP산업,부산광역시 강서구 녹산산단382로60번길 42 (송정동) (총 2 필지) 외 1필지,합성수지선 건조업 외 5 종,
광진실업(주),부산광역시 사하구 하신중앙로 160 (신평동) 외 4필지,열간 압연 및 압출 제품 제조업,
국도화학(주),부산광역시 강서구 녹산산단165로 64-5 (송정동) (총 2 필지) 외 1필지,합성수지 및 기타 플라스틱 물질 제조업 외 2 종,
국도화학(주),부산광역시 강서구 녹산산단290로 42 (송정동) 외 1필지,합성수지 및 기타 플라스틱 물질 제조업 외 2 종,
국제 ENPLA,"부산광역시 사상구 삼덕로 58 (덕포동, 국제엔프라) 외 1필지",합성수지 및 기타 플라스틱 물질 제조업,
극동진열(주),부산광역시 기장군 정관읍 용수공단2길 37 (총 2 필지) 외 1필지,금속 가구 제조업 외 3 종,
금강정밀,부산광역시 사하구 다산로 168 (다대동) 외 1필지,내연기관 제조업 외 2 종,
금강조선 (주),부산광역시 영도구 남항서로 63 (남항동3가) 외 11필지,강선 건조업 외 1 종,
금문산업(주),부산광역시 강서구 녹산산업중로 224 (송정동) 외 1필지,도금업 외 6 종,
금보엔지니어링,"부산광역시 영도구 대평로28번길 12, (1층일부) (대평동1가) (총 2 필지) 외 1필지",기타 물품 취급장비 제조업,
금성후직공업사,부산광역시 금정구 공단로8번길 30 (금사동) 외 3필지,"천막, 텐트 및 유사 제품 제조업",
금오기전(주),부산광역시 기장군 기장읍 읍내로15번길 9 (금오기전주식회사) (총 2 필지) 외 1필지,배전반 및 전기 자동제어반 제조업 외 12 종,
금오기전(주)제2공장,부산광역시 기장군 기장읍 반송로 1554 (KOMECO판넬숍) 외 2필지,산업처리공정 제어장비 제조업,
기림산업,부산광역시 강서구 녹산산업중로 62-20 (송정동) 외 1필지,구름베어링 제조업 외 3 종,
기장군친환경농산물급식지원센터,부산광역시 기장군 일광면 53번지 외 8필지,도시락류 제조업 외 1 종,
나우정밀,부산광역시 강서구 제도로1175번길 56-24 (강동동) 외 1필지,금속 절삭기계 제조업,
남도화학공업사,부산광역시 동구 범내로 33-3 (범일동) 외 1필지,,
남양산업,"부산광역시 사상구 학장로83번길 8 (학장동, 세경기업) 외 2필지",비금속류 해체 및 선별업 외 1 종,
남일종합식품산업사,부산광역시 사하구 장평로132번길 20 (장림동) 외 1필지,김치류 제조업 외 8 종,
농업회사법인(주)청성,부산광역시 기장군 일광면 화전리 448-3번지 외 3필지 외 2필지,기타 곡물 가공품 제조업 외 2 종,
농업회사법인가이오(주),부산광역시 기장군 장안읍 오리 762-2번지 외 2필지,김치류 제조업 외 1 종,
대경에프앤비(주),부산광역시 서구 구덕로301번길 4 (서대신동2가) (총 2 필지) 외 1필지,수산동물 건조 및 염장품 제조업,
대궐푸드(주),부산광역시 기장군 정관면 용수리 1035번지 외 1필지,"수산동물 훈제, 조리 및 유사 조제식품 제조업 외 3 종",
대도물산(주),"부산광역시 영도구 절영로 72, 3층 (남항동2가) 외 1필지","근무복, 작업복 및 유사의복 제조업 외 2 종",
대동공업사,부산광역시 서구 천해로33번길 7 (남부민동) 외 2필지,특수 직물 및 기타 직물 직조업 외 18 종,
대선주조(주)기장공장    ,부산광역시 기장군 장안읍 기룡리 1114번지 외 11필지,소주 제조업,
대성공업주식회사,부산광역시 사상구 낙동대로1318번길 67 (삼락동) 외 1필지,그 외 기타 분류 안된 금속 가공 제품 제조업 외 2 종,
대성산업사,부산광역시 기장군 정관면 달음산길 42 (총 2 필지) 외 1필지,기어 및 동력전달장치 제조업,
대성산업종합환경,부산광역시 강서구 녹산산단261로13번길 41 (송정동) 외 1필지,"산업용 오븐, 노 및 노용 버너 제조업 외 1 종",
대성스틸,부산광역시 강서구 가락대로210번길 52 (송정동) (총 2 필지) 외 1필지,그 외 기타 1차 철강 제조업 외 1 종,
대신공업사,부산광역시 사하구 을숙도대로 877 (감천동) (총 2 필지) 외 1필지,자동차 엔진용 신품 부품 제조업 외 1 종,
대양전기공업(주),"부산광역시 사하구 장평로 245, 502번지 504번지 (신평동) 외 2필지",안전유리 제조업 외 30 종,
대웅전기,부산광역시 사하구 감천동 391-1번지 외 1필지,선박구성부분품제조업 외 1 종,
대진공영,부산광역시 기장군 장안읍 장안산단로 190-13 외 2필지,기타 구조용 금속제품 제조업,
대진금속,"부산광역시 사상구 낙동대로1446번길 48 (삼락동, 대창철강) (총 2 필지) 외 1필지",그 외 자동차용 신품 부품 제조업 외 3 종,
대진금속,부산광역시 기장군 정관면 달산리 산 58-3번지 외 1필지,기타 1차 비철금속 제조업,
대평조기 엔지니어링,부산광역시 영도구 남항서로92번길 23 (남항동2가) 외 4필지,선박 구성 부분품 제조업,
대한명판,부산광역시 사상구 학장로317번길 6 (주례동) 외 1필지,기타 인쇄업 외 2 종,
대한전기,부산광역시 강서구 공작길 8-20 (강동동) 외 1필지,그 외 기타 전자부품 제조업 외 1 종,
덕경개발,부산광역시 사하구 감천항로 253-13 (구평동) 외 7필지,선박 구성 부분품 제조업,
덕선산업,부산광역시 기장군 장안읍 선암길 8 외 4필지,육상 금속 골조 구조재 제조업 외 1 종,
덕이수지,부산광역시 기장군 정관읍 용수공단1길 27 외 2필지,그 외 기타 금속가공업,
독일 보청기,"부산광역시 부산진구 중앙대로 722-2,  지하1층, 지상1층 (부전동) 외 2필지",정형외과용 및 신체보정용 기기 제조업,
동남공업(주),부산광역시 사하구 다산로78번길 27 (다대동) (총 2 필지) 외 1필지,자동차 엔진용 신품 부품 제조업 외 1 종,
동남식품,부산광역시 사하구 신평동 365-3번지 외 1필지 외 1필지,"수산동물 훈제, 조리 및 유사 조제식품 제조업",
동남테크(주),부산광역시 기장군 정관읍 산단6로 12-25 (총 2 필지) 외 1필지,자동차 차체용 신품 부품 제조업 외 1 종,
동림피엔피,부산광역시 사하구 을숙도대로 651 (신평동) (총 2 필지) 외 1필지,기타 종이 상자 및 용기 제조업,
동서유지(주)부산공장,부산광역시 사하구 감천항로 60 (구평동) 외 1필지,커피 가공업,
동양기전,부산광역시 사상구 모덕로96번길 55(덕포동) 외 3필지,기타 절연선 및 케이블 제조업 외 64 종,
동양메탈공업(주),부산광역시 사하구 홍티로 139 (다대동) 외 1필지,기어 및 동력전달장치 제조업 외 1 종,
동양제강(주),부산광역시 사하구 다산로 147 (다대동) 외 1필지,끈 및 로프 제조업,
동영산업(주),"부산광역시 수영구 구락로117번길 14 (망미동, 동영산업(주)) (총 2 필지) 외 1필지",그 외 기타 가구 제조업 외 3 종,
동영엔지니어링,부산광역시 영도구 해양로 46 (청학동) 외 2필지,선박 구성 부분품 제조업,
동우SG,부산광역시 사상구 낙동대로1330번길 9 (삼락동) 외 1필지,금속탱크 및 저장용기 제조업 외 10 종,
동우에프지엠,부산광역시 강서구 송정동 1581-13번지 외 1필지 외 1필지,육상 금속 골조 구조재 제조업 외 2 종,
동일고무벨트(주),"부산광역시 금정구 공단동로55번길 28 (금사동, 동일고무벨트(주)) (총 7 필지) 외 6필지",고무패킹류 제조업 외 10 종,
동일조선(주),부산광역시 사하구 감천동 391-1번지 외 3필지,강선 건조업 외 11 종,
동진철강(주),"부산광역시 사상구 새벽로 55 (학장동, 동진철강(주)) (총 2 필지) 외 1필지",절삭가공 및 유사처리업,
동진특수고무,부산광역시 기장군 정관읍 정관중앙로 211 (동진특수고무) (총 2 필지) 외 1필지,그 외 자동차용 신품 부품 제조업 외 3 종,
두진산업,부산광역시 기장군 장안읍 좌동리 724-1번지 외 1필지 외 1필지,전자 응용 절삭기계 제조업,
디알비파텍(주),부산광역시 기장군 정관읍 산단7로 99-26 외 1필지,산업용 로봇 제조업,
디엠금속(주),부산광역시 강서구 녹산산단381로12번길 74 (송정동) (총 2 필지) 외 1필지,선철주물 주조업,
라이온제과,부산광역시 사하구 장림동 541번지 외 1필지 외 1필지,과자류 및 코코아 제품 제조업,
리우스틸산업,부산광역시 강서구 녹산산업중로 252 (송정동) 외 1필지,볼트 및 너트류 제조업 외 1 종,
린데코리아(주),부산광역시 강서구 녹산산단262로13번길 52 (송정동) 외 1필지,산업용 가스 제조업,
린데코리아(주),부산광역시 강서구 녹산산단262로13번길 50 (송정동) 외 1필지,산업용 가스 제조업,
마린시스템,부산광역시 기장군 정관읍 산단7로 78-23 외 1필지,기기용 자동측정 및 제어장치 제조업,
매학산업,부산광역시 기장군 정관면 매학리 525-2번지 외 5필지,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,
명광화학공업(주),부산광역시 사하구 하신번영로 78 (신평동) (총 2 필지) 외 1필지,신발 부분품 제조업 외 2 종,
모든텍,"부산광역시 수영구 과정로42번길 23, 1,3층 (망미동) (총 2 필지) 외 1필지",커튼 및 유사제품 제조업 외 2 종,
모모스커피(주),부산광역시 영도구 봉래나루로 160(봉래동2가) 외 2필지,커피 가공업,
무비산업,부산광역시 사하구 을숙도대로873번길 25 (감천동) (총 2 필지) 외 1필지,도장 및 기타 피막처리업 외 1 종,
미광냉동(주),부산광역시 사하구 다대로605번길 25 (다대동) 외 1필지,수산동물 냉동품 제조업,
미정식품,부산광역시 강서구 녹산산단382로59번길 13 (송정동) 외 1필지,기타 식품 첨가물 제조업,
미진자연식품,부산광역시 기장군 기장읍 대변로 32-1 외 2필지,수산식물 가공 및 저장 처리업,
미진정밀,부산광역시 사상구 대동로 182 (학장동) 외 2필지,"탭, 밸브 및 유사장치 제조업",
미흥스텐레스공업사,부산광역시 강서구 녹산산업중로 227 (송정동) (총 2 필지) 외 1필지,자동차용 금속 압형제품 제조업 외 1 종,
민성에프에이,부산광역시 사상구 낙동대로1390번길 16 (삼락동) 외 1필지,그 외 기타 금속가공업,
민수기계,부산광역시 기장군 기장읍 차성서로 16 외 1필지,기타 가공 공작기계 제조업 외 2 종,
