회사명,종업원수,생산품,용지면적(제곱미터),제조시설면적(제곱미터),부대시설면적(제곱미터),공장대표주소,도로명주소,업종명,년도,분기,위도,경도
(주)삼일정밀,5,"주형,금형",,403,54.28,경상남도 김해시 생림면 나전리 1079-3,경상남도 김해시 생림면 나전로 101-1,주형 및 금형 제조업,2017,4,35.29630041,128.8734554
(주)삼우에프엠씨,25,특수목적기계,,2268.95,394.24,경상남도 김해시 진례면 담안리 945,경상남도 김해시 진례면 고모로327번길 13,그 외 기타 특수목적용 기계 제조업 외 1 종,2017,4,35.25649276,128.7651498
(주)삼우이엔지,7,성형기계,,867.2,193.3,경상남도 김해시 상동면 우계리 491,경상남도 김해시 상동면 상동로375번길 80-6,디지털 적층 성형기계 제조업 외 2 종,2017,4,35.31198195,128.9091761
(주)삼웅,20,재귀반사,,475,145.44,경상남도 김해시 주촌면 천곡리 119-9,경상남도 김해시 주촌면 서부로1637번길 5,모피제품 제조업 외 2 종,2017,4,35.23721044,128.8309099
(주)삼정이엔지,5,금속탱크,,1288.13,174.1,경상남도 김해시 주촌면 내삼리 869-11,경상남도 김해시 주촌면 서부로1403번길 8-63,구조용 금속 판제품 및 공작물 제조업,2017,4,35.22626347,128.8173147
(주)삼정특수금속,10,조선선박기자재,,700,444.6,경상남도 김해시 부곡동 254-15,경상남도 김해시 장유로115번길 49-22,강주물 주조업,2017,4,35.21587747,128.8032898
(주)삼진금속,16,"볼트,너트, 정밀부픔",,626,75.52,경상남도 김해시 진례면 청천리 251,경상남도 김해시 진례면 서부로 464-33,볼트 및 너트류 제조업 외 2 종,2017,4,35.26180566,128.7484379
(주)삼정,16,탈수기,,330,5.5,,경상남도 김해시 안동 0번지 5B-7L,액체 여과기 제조업,2017,4,35.23553496,128.9139776
(주)삼정열기,14,농업용난방기제조,,300.46,100.24,경상남도 김해시 외동 235-4,경상남도 김해시 외동 235번지,산업용 송풍기 및 배기장치 제조업,2017,4,35.22978803,128.8648796
(주)삼정터빈,15,가스터빈,,3317.71,0,경상남도 김해시 진례면 송현리 1111,경상남도 김해시 진례면 고모로180번길 116,기타 기관 및 터빈 제조업,2017,4,35.23969133,128.7796798
(주)삼정에너텍,6,원유,,472.72,410.55,경상남도 김해시 어방동 1065-3,경상남도 김해시 김해대로2553번길 34,윤활유 및 그리스 제조업,2017,4,35.23165821,128.9058062
(주)삼정터빈,179,"가스터빈,터보챠져",,4946.32,2368.8,경상남도 김해시 진례면 송현리 1111,경상남도 김해시 진례면 고모로180번길 116,자동차 엔진용 신품 부품 제조업 외 17 종,2017,4,35.23969133,128.7796798
(주)삼진,48,자동차라디에이터그릴31,,6628.94,1502.36,경상남도 김해시 진영읍 본산리 301-2,경상남도 김해시 진영읍 본산로110번길 15,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.31458211,128.7437814
(주)삼원화,28,금형,,1836.99,862.8,경상남도 김해시 유하동 773,경상남도 김해시 유하로59번길 22,주형 및 금형 제조업,2017,4,35.20999829,128.8142806
(주)삼정기계산업,20,굴착기,,520,98.78,경상남도 김해시 안동 256-3,경상남도 김해시 삼안로 37,건설 및 채광용 기계장비 제조업,2017,4,35.23248207,128.9168187
(주)삼정제이피에스,35,결속기,,2520,498,경상남도 김해시 진례면 고모리 1492-3,경상남도 김해시 진례면 고모로 687 (총 3 필지) (총 3 필지),"천막, 텐트 및 유사 제품 제조업 외 34 종",2017,4,35.28456395,128.7750127
(주)삼정하이텍,20,난방용전열판,,486,48,경상남도 김해시 한림면 퇴래리 1017,경상남도 김해시 한림면 김해대로1099번안길 38,가정용 전기 난방기기 제조업,2017,4,35.29916924,128.7999913
(주)삼진전선,28,피복절연선,,1416,90,경상남도 김해시 주촌면 덕암리 505-1,경상남도 김해시 주촌면 서부로1637번길 273-7,기타 절연선 및 케이블 제조업,2017,4,35.25572595,128.82376
(주)삼풍,9,엑셀온돌파이프,,1458.05,1235.52,경상남도 김해시 생림면 사촌리 436-1,경상남도 김해시 생림면 생림대로 626-10,"플라스틱 선, 봉, 관 및 호스 제조업",2017,4,35.31950405,128.8652287
(주)삼호에너지,7,석유정재물,,115.89,214.5,경상남도 김해시 진영읍 의전리 332,경상남도 김해시 진영읍 서부로396번길 30-31,기타 석유정제물 재처리업,2017,4,35.26963237,128.7515538
(주)삼진금속,25,파스너,,2251,1090.65,경상남도 김해시 주촌면 내삼리 690-22,경상남도 김해시 주촌면 서부로 1530-1,볼트 및 너트류 제조업 외 2 종,2017,4,35.23401758,128.8227863
(주)삼진이아이씨,6,"조명탑,가로등주",,206,25,경상남도 김해시 한림면 명동리 1208-2,경상남도 김해시 한림면 김해대로 1102-154,육상 금속 골조 구조재 제조업 외 2 종,2017,4,35.29002007,128.802711
(주)삼창창호시스템,5,플라스틱창호,,547.85,185.6,경상남도 김해시 상동면 우계리 274-15,경상남도 김해시 상동면 상동로 338-29,플라스틱 창호 제조업,2017,4,35.30333939,128.9092325
(주)삼진에이치아이씨,10,구조재,,1778,281,경상남도 김해시 한림면 명동리 1208-2,경상남도 김해시 한림면 김해대로 1102-154,육상 금속 골조 구조재 제조업 외 1 종,2017,4,35.29002007,128.802711
(주)삼창조명프라자,3,조명기구,,80.13,100,경상남도 김해시 주촌면 양동리 427-3,경상남도 김해시 주촌면 서부로1293번길 17-13,일반용 전기 조명장치 제조업,2017,4,35.22143227,128.8037399
(주)삼현플랜트,5,식품자동포장설비,,707.25,199.68,경상남도 김해시 진영읍 진영리 868,경상남도 김해시 진영읍 진산대로201번길 4-39,"용기 세척, 포장 및 충전기 제조업",2017,4,35.32051629,128.7207429
(주)삼진시스템,5,자동화기계,,625.5,122.76,경상남도 김해시 주촌면 내삼리 1046-2,경상남도 김해시 주촌면 서부로1541번안길 66,산업처리공정 제어장비 제조업 외 1 종,2017,4,35.23502168,128.8106663
(주)삼진플랜트,10,산업기계제작,,1207.2,317,경상남도 김해시 상동면 매리 607-61,경상남도 김해시 상동면 동북로437번길 175,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,2017,4,35.30137696,128.9606376
(주)삼풍하이텍,33,"소바부품,브레이크부품",,2640,793.92,경상남도 김해시 지내동 192-18,경상남도 김해시 김해대로2662번길 13-41,자동차 차체용 신품 부품 제조업 외 1 종,2017,4,35.22782194,128.9204682
(주)삼화트라이맥스,13,고무벨트,,1544.82,90,,경상남도 김해시 상동면 감로리 232-27외번지,그 외 기타 분류 안된 섬유제품 제조업,2017,4,35.34382996,128.926119
(주)삼회산업,6,계측기,,231.4,0,,경상남도 김해시 지내동 22B-1L번지,"전기회로 개폐, 보호장치 제조업 외 3 종",2017,4,35.23614965,128.9262348
(주)상록케미칼,4,황산동,,320,0,경상남도 김해시 주촌면 내삼리 1110-14,경상남도 김해시 주촌면 서부로1499번길 113-90,그 외 기타 분류 안된 화학제품 제조업 외 2 종,2017,4,35.22757455,128.8096028
(주)삼호기공,9,컨테이너부품,,887,81.9,경상남도 김해시 상동면 우계리 274-1,경상남도 김해시 상동면 상동로 338-15,그 외 기타 분류 안된 금속 가공 제품 제조업 외 1 종,2017,4,35.30418806,128.9088472
(주)삼화타이어,6,타이어재생,,564.2,461.74,경상남도 김해시 진영읍 본산리 306-2,경상남도 김해시 진영읍 본산로 240,타이어 재생업,2017,4,35.31599644,128.7515363
(주)삼화피엠아이,35,자동차부품,,1361,382.45,경상남도 김해시 어방동 1046-8,경상남도 김해시 분성로557번길 46-15,그 외 자동차용 신품 부품 제조업 외 19 종,2017,4,35.24029953,128.9070282
(주)삼화양행,105,인쇄회로판,,5033.93,463.55,경상남도 김해시 안동 161-7,경상남도 김해시 김해대로2635번길 72,인쇄회로기판용 적층판 제조업 외 2 종,2017,4,35.23575618,128.9148866
(주)삼화피엠아이,22,자동차부품,,709.2,85.62,경상남도 김해시 어방동 1047-13,경상남도 김해시 분성로557번길 46-16,그 외 자동차용 신품 부품 제조업 외 4 종,2017,4,35.23995916,128.9073163
(주)삼흥테크,2,선박기자재외,,492.2,264.96,경상남도 김해시 진영읍 본산리 312-7,경상남도 김해시 진영읍 본산로 284,그 외 자동차용 신품 부품 제조업 외 8 종,2017,4,35.31518168,128.7564271
(주)삼화고주파,5,난방보일러,,998.42,180.24,경상남도 김해시 주촌면 망덕리 291-1,경상남도 김해시 주촌면 망덕리 291-1번지,산업용 난방보일러 및 방열기 제조업,2017,4,35.22175409,128.8304716
(주)삼화피엠아이,48,"장고형 웜기어, 조향장치",,6364,2695.03,경상남도 김해시 주촌면 망덕리 872-13,경상남도 김해시 주촌면 골든루트로 158-13,그 외 기타 전자부품 제조업 외 5 종,2017,4,35.22027067,128.8274593
(주)삼흥지.티.에스,5,액비,,330,38,경상남도 김해시 생림면 봉림리 714-3,경상남도 김해시 생림면 봉림로 63,복합비료 및 기타 화학비료 제조업 외 1 종,2017,4,35.3300131,128.8476921
(주)상우정밀,16,파스너및나사제품,,432,389.5,경상남도 김해시 생림면 나전리 360-2,경상남도 김해시 생림면 인제로 729 (총 2 필지),볼트 및 너트류 제조업 외 2 종,2017,4,35.28961337,128.884064
(주)상일코스템,57,가정용전기기기,,3536.26,381.57,경상남도 김해시 부곡동 258-17,경상남도 김해시 장유로 77-68,기타 가정용 전기기기 제조업,2017,4,35.21495631,128.8009144
(주)새미,15,기계부품절삭가공,,1771.8,473.16,경상남도 김해시 주촌면 내삼리 1078-5,경상남도 김해시 주촌면 서부로1499번길 112-41,절삭가공 및 유사처리업,2017,4,35.23316614,128.8084153
(주)상도티디에스,24,자동차부품열처리,,1753.75,564.63,경상남도 김해시 상동면 우계리 755-3,경상남도 김해시 상동면 소락로 196,금속 열처리업,2017,4,35.29948341,128.9021036
(주)상우이노텍,9,"조선기자재,플라스틱제품",,400,0,경상남도 김해시 한림면 안곡리 663-1,경상남도 김해시 한림면 안곡로333번길 19-15,자동차용 신품 동력전달장치 제조업 외 1 종,2017,4,35.28870695,128.8462539
(주)상일코스템,57,자동차부품 도장설비제작,,1400,181.5,경상남도 김해시 안동 256-23,경상남도 김해시 삼안로 19,도장 및 기타 피막처리업,2017,4,35.23090457,128.9171759
(주)상마,31,자동차부품,,1759.3,343.06,경상남도 김해시 주촌면 원지리 1188,경상남도 김해시 주촌면 서부로1637번길 115-35 (총 2 필지),그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.24420101,128.8312466
(주)상융,17,플라스틱창호,,492.8,602.8,,경상남도 김해시 진영읍 진영리 802-4번지 외 1필지,플라스틱 창호 제조업,2017,4,35.32091462,128.7217698
(주)새론스틸,16,선박부품,,887.5,314,경상남도 김해시 진례면 송현리 1264-1,경상남도 김해시 진례면 고모로134번길 30-13 (총 3 필지),선박 구성 부분품 제조업,2017,4,35.23752626,128.771122
(주)상림철강,2,도어스킨,,1733.75,257.19,경상남도 김해시 진영읍 본산리 319-14,경상남도 김해시 진영읍 본산2로 9,"금속 문, 창, 셔터 및 관련제품 제조업",2017,4,35.31069028,128.7478467
(주)상원이엔지,9,샷시보강재,,760,71.7,경상남도 김해시 한림면 신천리 726,경상남도 김해시 한림면 김해대로 1405-21 (총 5 필지),육상 금속 골조 구조재 제조업 외 1 종,2017,4,35.27903328,128.8256771
(주)상재스틸,30,가정용전기기,,8840.21,647.87,,경상남도 김해시 장유면 유하로 87 (총 11 필지),기타 가정용 전기기기 제조업 외 1 종,2017,4,35.21087633,128.8144857
(주)서륭,23,원단,,11034.14,3607.24,경상남도 김해시 한림면 신천리 348,경상남도 김해시 한림면 김해대로 1484-18 (총 5 필지),화학섬유직물 직조업,2017,4,35.27621077,128.8350454
(주)서보,5,동력전달장치,,1285.62,2637.69,경상남도 김해시 진영읍 죽곡리 9-9,경상남도 김해시 진영읍 서부로179번길 77,자동차용 신품 동력전달장치 제조업 외 4 종,2017,4,35.28772854,128.7726788
(주)서원홀딩스,38,발골포장육,,1640.45,1353.16,경상남도 김해시 안동 404,경상남도 김해시 김해대로2579번길 76-24,육류 기타 가공 및 저장처리업 (가금류 제외) 외 2 종,2017,4,35.23491952,128.9104805
(주)새론캐스텍,10,"철판,철제품",,785.88,121.2,경상남도 김해시 진영읍 의전리 416,경상남도 김해시 진영읍 서부로378번길 77,강주물 주조업,2017,4,35.27221494,128.7507402
(주)서경,12,경량골재충진재,,490,0,,경상남도 김해시 삼정동 1049-2번지,그 외 기타 분류 안된 비금속 광물제품 제조업 외 3 종,2017,4,35.2270646,128.8943775
(주)서림정공,14,자동차부품,,490,0,경상남도 김해시 한림면 신천리 76-6,경상남도 김해시 한림면 용덕로 82-22,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.28476763,128.8356147
(주)새한텍스,12,폴리에스테르,,2392.5,309.19,경상남도 김해시 한림면 명동리 470,경상남도 김해시 한림면 명동로4번길 45 (총 4 필지),면직물 직조업,2017,4,35.29768586,128.8158496
(주)서림,8,금속조립품,,381,0,경상남도 김해시 진영읍 하계리 755-1,경상남도 김해시 진영읍 하계로240번길 110,육상 금속 골조 구조재 제조업 외 1 종,2017,4,35.27988297,128.7287819
(주)서우정밀,6,컴퓨터관련부품,,592.7,552.53,경상남도 김해시 주촌면 천곡리 940,경상남도 김해시 주촌면 서부로1638번길 65-16,기타 주변기기 제조업,2017,4,35.23210266,128.8309157
(주)새한정공,2,조선기자재,,790.75,0,경상남도 김해시 한림면 퇴래리 621,경상남도 김해시 한림면 김해대로927번길 86,선박 구성 부분품 제조업,2017,4,35.2980829,128.7844726
(주)서륭정밀금속,17,내드필타,,990,136.93,경상남도 김해시 한림면 장방리 287-1,경상남도 김해시 한림면 한림로365번안길 40 (총 2 필지),정형 내화 요업제품 제조업 외 1 종,2017,4,35.31841807,128.7988046
(주)서영,5,톱밥,,494,328.85,경상남도 김해시 진영읍 본산리 988-3,경상남도 김해시 진영읍 본산로110번길 22,표면 가공 목재 및 특정 목적용 제재목 제조업,2017,4,35.31396593,128.7444045
(주)서진밸브,15,선박부품,,490,84,,경상남도 김해시 한림면 신천리 498-1번지,선박 구성 부분품 제조업,2017,4,35.27574343,128.8317269
(주)서창,12,다이캐스팅및금속가공,,510,72,경상남도 김해시 유하동 367-3,경상남도 김해시 유하로 194,절삭가공 및 유사처리업,2017,4,35.21944199,128.8148862
(주)석암테크김해공장,3,열교환기플랜지,,929.7,177.6,경상남도 김해시 한림면 퇴래리 786-1,경상남도 김해시 한림면 김해대로1031번길 81,금속 단조제품 제조업,2017,4,35.30043494,128.7973637
(주)서우정밀,8,금형,,275,213.88,경상남도 김해시 주촌면 원지리 829-1,경상남도 김해시 주촌면 서부로1701번길 188 ((주)서우정밀),주형 및 금형 제조업,2017,4,35.25307249,128.8308834
(주)서진메카닉스,47,선박구성 부분품 제조,,10032.15,995.23,,"경상남도 김해시 주촌면 골든루트로 186-11,  C-2",선박 구성 부분품 제조업,2017,4,35.22310898,128.8257667
(주)서진정공,42,굴삭기부품,,487.5,324,경상남도 김해시 진례면 청천리 9-4,경상남도 김해시 진례면 서부로411번길 3,건설 및 채광용 기계장비 제조업 외 10 종,2017,4,35.26547275,128.753481
(주)서일홀딩스,3,오일용첨가제,,75,0,경상남도 김해시 지내동 276-7,경상남도 김해시 분성로 718-24 (지내동),그 외 기타 분류 안된 화학제품 제조업 외 1 종,2017,4,35.23230961,128.9197098
(주)서진스틸,10,철판가공품,,442.5,51.85,경상남도 김해시 한림면 가산리 694-7,경상남도 김해시 한림면 가산로 62,자동차용 금속 압형제품 제조업 외 1 종,2017,4,35.32329095,128.7586744
(주)서화,15,자동차부품,,758.52,132,경상남도 김해시 유하동 356-24,경상남도 김해시 유하로 176-33,그 외 자동차용 신품 부품 제조업 외 3 종,2017,4,35.21865901,128.8166205
(주)석진이엔티,30,철선,,1259,202,경상남도 김해시 진영읍 죽곡리 325-1,경상남도 김해시 진영읍 서부로202번길 51,"탭, 밸브 및 유사장치 제조업",2017,4,35.28213816,128.7662633
(주)서은리프트맥스,4,전동지게차및리프트,,492.88,29.67,경상남도 김해시 삼계동 1235-7,경상남도 김해시 안곡로 49,산업용 트럭 및 적재기 제조업,2017,4,35.27118232,128.8553899
(주)서진산업,44,"조선,선박 발전기자재",,465,480.36,경상남도 김해시 한림면 신천리 296-4,경상남도 김해시 한림면 김해대로 1558-9,선박 구성 부분품 제조업,2017,4,35.27467757,128.8422149
(주)서화,54,가구,,1268.71,1009.21,경상남도 김해시 유하동 588,경상남도 김해시 유하로133번길 48,기타 목재가구 제조업,2017,4,35.21609262,128.8112367
